0,0.00227844,0.133341,2.19604
0,0.00228436,0.128867,2.20175
0,-0.0114633,0.171218,2.0725
0,-0.0205536,0.171341,2.07399
0,0.0694577,0.239192,1.92562
0,0.061053,0.243519,1.9265
0,0.0836346,-0.331702,2.06764
0,0.0749925,0.266828,1.85398
0,0.075256,0.263692,1.8605
0,0.115362,0.266311,1.85039
0,0.1159,0.259411,1.85901
0,-0.408717,-0.125437,3.13588
0,-0.145403,0.0774693,2.24912
0,-0.141624,0.0632067,2.26746
0,-0.00731507,0.137713,2.18911
0,-0.0219724,0.120059,2.21714
0,0.00231412,0.111011,2.23043
0,0.0278094,0.0951622,2.3203
0,0.0421023,0.207676,2.02967
0,0.0282881,0.204196,1.99566
0,0.068271,0.182689,2.15426
0,0.062887,0.180772,2.13164
0,0.122257,0.230704,1.96098
0,0.103761,0.236282,1.93632
0,0.182112,-0.0667474,2.48472
0,0.192758,-0.0690145,2.7971
0,0.18129,0.284246,1.86171
0,0.164602,0.279521,1.8574
0,0.17179,0.307979,1.76416
0,0.161314,0.306227,1.7764
0,0.247962,0.377073,1.54133
0,0.368677,0.0438113,2.2917
0,0.341433,0.042301,2.2127
0,0.279476,0.368454,1.54765
0,0.268955,0.371351,1.54561
0,0.422379,0.226812,2.04191
0,0.385834,0.201329,1.92641
0,0.302934,0.44164,1.46447
0,0.507494,0.122797,2.09805
0,0.499497,0.126529,2.08385
0,0.484951,0.196358,2.00486
0,0.532494,0.197571,2.16226
0,0.694242,0.234418,2.39346
0,0.753952,0.22276,2.56066
0,0.581336,0.153496,1.76446
0,0.0567906,0.243329,1.92499
0,-0.381186,0.0605779,2.57816
0,-0.120527,-0.711507,2.81911
0,-0.0735333,0.0948198,2.31195
0,-0.102754,0.0989594,2.18011
0,-0.0187758,0.0305171,2.43188
0,-0.0398315,0.0356243,2.41712
0,0.15995,0.337499,1.68035
0,0.144,0.321753,1.75501
0,0.182414,0.293327,1.79265
0,0.195393,0.285109,1.84097
0,0.236723,0.338378,1.7033
0,0.214261,0.336645,1.73277
0,0.352949,0.445583,1.44605
0,0.339267,0.445237,1.45527
0,0.546824,0.297992,1.72864
0,0.556905,0.280358,1.7605
0,0.53856,0.315855,1.70251
0,0.534304,0.307068,1.73715
0,0.667281,0.183142,2.21684
0,0.735196,0.12852,2.37341
0,0.655223,0.249303,2.04303
0,-0.0523907,0.0982061,2.27316
0,-0.00279349,0.0675936,2.42483
0,-0.029518,0.0626624,2.43955
0,0.0066542,0.183894,2.06199
0,0.334805,0.0383621,2.26622
0,0.422887,0.0400776,3.19376
0,0.227568,0.396196,1.56353
0,0.186279,0.385037,1.50647
0,0.217112,0.392437,1.56219
0,0.48782,0.150308,2.03514
0,0.459389,0.173048,1.98921
0,0.497085,0.305809,1.86893
0,0.630471,0.191099,1.82853
0,0.0348309,0.1572,2.12846
0,0.0254034,0.156542,2.11955
0,0.0466093,0.0865274,2.5121
0,0.00761545,0.0864509,2.35987
0,-0.111609,0.103094,2.16668
0,-0.139984,0.0782096,1.90695
0,-0.121378,0.0778523,2.26024
0,0.0969114,0.206385,2.06115
0,0.068127,0.210147,2.01079
0,0.0825242,0.199818,2.04018
0,0.137715,0.290545,1.82447
0,0.704196,0.272929,2.40959
0,0.638048,0.230709,2.30408
0,0.634217,0.202649,2.27228
0,-0.0387465,0.166922,2.07551
0,-0.0467157,0.131088,2.23971
0,-0.136966,0.0484211,2.27255
0,0.11168,0.291584,1.85653
0,0.545206,-0.13484,1.90846
0,0.71482,-0.545935,2.07316
0,0.340467,0.41179,1.53238
0,0.594932,0.105263,2.11494
0,0.375234,0.200174,1.91537
0,0.577625,0.197038,2.26497
0,0.0444922,0.232494,1.94009
0,-0.0203667,0.183282,2.05512
0,0.29547,0.425505,1.47524
0,0.278227,0.417408,1.50426
0,0.497293,0.347707,1.81011
0,0.512648,0.307782,1.88099
0,0.76394,0.289576,2.55655
0,0.331939,0.400924,1.5553
0,0.310599,0.382528,1.62169
0,0.172473,0.313782,1.73222
0,0.449089,0.429473,1.56005
0,0.168795,0.371659,1.59037
0,0.233628,0.416811,1.51405
0,0.181862,0.27497,1.91055
0,0.565465,0.37221,1.7394
0,-0.030764,0.0619521,2.45373
0,-0.0372322,0.0619873,2.45512
0,0.135233,0.290361,1.82332
0,0.289159,0.36621,1.68719
0,0.284427,0.365825,1.68542
0,0.295016,0.461891,1.39953
0,0.298419,0.45412,1.39824
0,0.700858,0.193942,2.33518
0,0.696225,0.202297,2.36108
0,-0.134293,0.0883321,1.90915
0,-0.122809,0.0745503,2.2502
0,-0.13526,0.0511378,2.26066
0,-0.0306946,0.0425148,2.44819
0,-0.0433725,0.0359272,2.43768
0,-0.0147209,0.18381,2.02134
0,-0.0149274,0.170232,2.0497
0,0.0138404,0.0845334,2.36404
0,0.00146431,0.0680711,2.44196
0,0.00134025,0.109284,2.23506
0,0.00138545,0.0886871,2.31043
0,0.10298,0.237284,1.93758
0,0.120521,0.231458,1.97474
0,0.169392,0.31673,1.73175
0,0.171635,0.307093,1.75468
0,0.178476,0.296973,1.77689
0,0.185606,0.296232,1.80077
0,0.229014,0.393484,1.55014
0,0.216677,0.389198,1.5493
0,0.355423,0.0441714,2.20932
0,0.274595,0.418902,1.50964
0,0.273908,0.407919,1.52793
0,0.309891,0.383445,1.61062
0,0.296144,0.376724,1.58239
0,0.290596,0.415127,1.51034
0,0.287145,0.40559,1.53431
0,0.309287,0.468582,1.39755
0,0.315006,0.458872,1.39038
0,0.355814,0.448866,1.45258
0,0.339,0.443027,1.44598
0,0.327557,0.481628,1.35172
0,0.316709,0.484884,1.35089
0,0.509173,0.313753,1.87729
0,0.516707,0.310383,1.88679
0,0.720221,0.275902,2.46442
0,0.722346,0.246461,2.49411
0,0.546462,0.298208,1.72989
0,0.553153,0.278855,1.75107
0,0.636937,0.339799,1.80599
0,0.638906,0.32657,1.81158
0,0.617166,0.190986,1.78994
0,0.633255,0.177431,1.79556
0,0.143124,0.319032,1.74434
0,0.149094,0.308147,1.7607
0,0.133818,0.314119,1.74251
0,0.177568,0.282365,1.86544
0,0.16568,0.278855,1.84225
0,0.181845,0.274107,1.91037
0,-0.372923,-0.0514888,2.33551
0,-0.0694567,0.0920994,2.24562
0,-0.0965269,0.101347,2.19045
0,0.0327366,0.202937,2.00048
0,0.00661415,0.180992,2.04958
0,0.0791385,0.261431,1.85601
0,0.0722532,0.23669,1.93273
0,0.235498,0.340924,1.71611
0,0.214482,0.33883,1.72843
0,0.241197,0.389353,1.54991
0,0.252003,0.379085,1.54128
0,0.234425,0.414043,1.5064
0,0.297995,0.422941,1.46858
0,0.328324,0.410704,1.53837
0,0.491235,0.148667,2.04939
0,0.50312,0.128793,2.07621
0,0.441299,0.471071,1.352
0,-0.0367177,0.165969,2.06366
0,-0.00445702,0.136343,2.19792
0,-0.0510199,0.125688,2.21368
0,0.113996,0.258189,1.86783
0,0.195566,0.284924,1.85023
0,0.289269,0.404529,1.54566
0,0.310002,0.478391,1.35261
0,-0.0160501,0.113549,2.20385
0,-0.052341,0.0991074,2.271
0,0.0994849,0.205262,2.07719
0,0.0687913,0.205982,1.97923
0,0.0948117,0.190465,2.09452
0,0.0683851,0.182364,2.12844
0,-0.145501,0.0740631,2.23549
0,0.0320027,0.0955468,2.32968
0,0.163558,0.299969,1.76704
0,0.158396,0.33495,1.66403
0,0.118502,0.211164,2.02902
0,0.167674,0.336018,1.66934
0,0.668299,0.254842,2.08096
0,0.578555,0.150655,1.75835
0,0.576119,0.19915,2.25519
0,0.503829,0.205454,2.07914
0,0.533997,0.313614,1.69043
0,0.506363,0.349399,1.83144
0,0.736706,0.128421,2.37158
0,0.590069,0.102406,2.09439
0,0.328969,0.400239,1.5606
0,0.296202,0.439574,1.45974
0,0.344169,0.414358,1.53692
0,0.401409,0.456794,1.46577
0,0.451918,0.432981,1.56038
0,0.43781,-0.524924,2.05136
0,0.547515,-0.133508,1.92539
0,0.700195,-0.535655,2.03075
0,0.0468972,0.226702,1.93416
0,0.0234258,0.158506,2.10864
0,-0.00923497,0.438497,1.26807
0,-0.476414,-0.147319,3.64305
0,-0.410538,0.0622575,2.75223
0,-0.604902,0.157923,2.78142
0,0.168678,0.371541,1.59585
0,0.359817,0.0555632,2.20069
0,0.111782,0.28686,1.83155
0,0.374147,0.196997,1.89289
0,0.564794,0.358273,1.65063
0,0.609554,-0.563206,1.99602
0,0.0838244,-0.317104,1.96591
0,0.649333,0.352932,1.82483
0,0.646768,0.343117,1.83387
0,0.644713,0.324735,1.82804
0,0.832477,-0.701989,2.04903
0,0.839406,-0.712374,2.09865
0,0.812231,-0.714149,2.04685
0,0.660923,0.475347,1.41772
0,0.745205,0.286711,2.57304
0,0.724233,0.23922,2.50063
0,0.679248,0.209004,2.42449
0,-0.259886,0.342843,1.3705
0,0.16487,0.368012,1.59147
0,0.156579,0.332181,1.66331
0,0.217523,0.334776,1.73095
0,0.487684,0.124344,2.03904
0,0.569975,0.192732,2.23574
0,0.509891,0.210667,2.13189
0,0.396876,0.454585,1.4661
0,0.459018,0.431455,1.5849
0,0.748564,0.125003,2.42616
0,0.575027,0.100408,2.07585
0,0.341324,0.527925,1.24637
0,0.358287,0.502994,1.29341
0,1.19363,0.244699,3.32501
0,0.894498,0.120525,2.49174
0,0.92377,0.12232,2.52886
0,1.06798,0.131589,2.27549
0,-0.0912295,0.0995448,2.2015
0,-0.134452,0.0515602,2.22759
0,0.188438,-0.857466,2.3114
0,0.294082,0.458964,1.3951
0,0.353438,0.447638,1.45852
0,0.343801,0.414079,1.53889
0,0.567905,0.363208,1.68561
0,0.75722,0.318398,1.89318
0,0.581984,0.351264,1.54004
0,0.50864,0.543482,1.30249
0,0.476426,0.535478,1.29307
0,0.96531,0.15772,2.14313
0,0.326769,0.398637,1.5737
0,0.264729,0.368408,1.53057
0,0.323294,0.478786,1.35172
0,0.312704,0.460476,1.3997
0,0.390568,0.487263,1.3059
0,0.419431,0.470752,1.41735
0,0.42253,0.465687,1.4432
0,0.701448,-0.712649,1.97129
0,0.768733,0.0273858,2.00082
0,0.689004,-0.0514948,1.88618
0,0.804905,0.363071,1.76234
0,0.685672,0.326902,1.63687
0,0.855329,0.211659,1.84723
0,0.916613,0.189375,1.97959
0,0.467502,0.530527,1.29095
0,0.41597,0.517067,1.2582
0,0.400098,0.509128,1.25818
0,0.78934,0.18302,1.91316
0,0.0417042,0.227113,1.92902
0,0.0300917,0.200376,1.96505
0,-0.000925704,0.176804,2.05097
0,0.294141,0.439166,1.46094
0,0.294813,0.421701,1.46427
0,0.290294,0.404188,1.53818
0,0.538699,0.303944,1.71101
0,0.513913,0.352961,1.85523
0,0.549544,0.27154,1.74545
0,0.515975,0.310933,1.88411
0,0.698363,0.193931,2.33504
0,0.460564,0.500325,1.32967
0,0.454053,0.490103,1.34768
0,0.555642,0.188866,1.60417
